build,zone,frame,ms
A,Gantry,1215,15.71
A,Gantry,1216,16.36
A,Gantry,1217,17.91
A,Gantry,1218,16.88
A,Gantry,1219,15.1
A,Gantry,1220,14.36
A,Gantry,1221,17.5
A,Gantry,1222,17.17
A,Gantry,1223,16.73
A,Gantry,1224,19.05
A,Gantry,1225,17.56
A,Gantry,1226,17.89
A,Gantry,1227,16.14
A,Gantry,1228,19.02
A,Gantry,1229,16.24
A,Gantry,1230,15.63
A,Gantry,1231,16.93
A,Gantry,1232,15.65
A,Gantry,1233,17.06
A,Gantry,1234,18.07
A,Gantry,1235,16.78
A,Gantry,1236,14.62
A,Gantry,1237,16.56
A,Gantry,1238,15.68
A,Gantry,1239,17.62
A,Gantry,1240,17.74
A,Gantry,1241,18.26
A,Gantry,1242,17.15
A,Gantry,1243,16.63
A,Gantry,1244,17.65
A,Gantry,1245,17.53
A,Gantry,1246,19.21
A,Gantry,1247,17.24
A,Gantry,1248,16.68
A,Gantry,1249,17.75
A,Gantry,1250,17.25
A,Gantry,1251,17.09
A,Gantry,1252,14.39
A,Gantry,1253,15.89
A,Gantry,1254,16.74
A,Gantry,1255,17.14
A,Gantry,1256,16.46
A,Gantry,1257,16.17
A,Gantry,1258,16.92
A,Gantry,1259,18.14
A,Gantry,1260,16.75
A,Gantry,1261,17.3
A,Gantry,1262,16.76
A,Gantry,1263,18.84
A,Gantry,1264,16.4
A,Gantry,1265,17.41
A,Gantry,1266,17.65
A,Gantry,1267,16.86
A,Gantry,1268,16.03
A,Gantry,1269,16.78
A,Gantry,1270,17.5
A,Gantry,1271,16.38
A,Gantry,1272,15.49
A,Gantry,1273,17.2
A,Gantry,1274,17.02
A,Gantry,1275,16.29
A,Gantry,1276,16.97
A,Gantry,1277,16.9
A,Gantry,1278,17.27
A,Gantry,1279,16.46
A,Gantry,1280,17.78
A,Gantry,1281,16.49
A,Gantry,1282,18.86
A,Gantry,1283,17.56
A,Gantry,1284,14.94
A,Gantry,1285,17.68
A,Gantry,1286,19.25
A,Gantry,1287,15.4
A,Gantry,1288,17.29
A,Gantry,1289,17.88
A,Gantry,1290,15.5
A,Gantry,1291,17.76
A,Gantry,1292,17.37
A,Gantry,1293,16.44
A,Gantry,1294,16.3
A,Gantry,1295,14.41
A,Gantry,1296,17.97
A,Gantry,1297,15.79
A,Gantry,1298,16.4
A,Gantry,1299,16.72
A,Gantry,1300,17.64
A,Gantry,1301,16.25
A,Gantry,1302,18.28
A,Gantry,1303,17.04
A,Gantry,1304,16.78
A,Gantry,1305,16.48
A,Gantry,1306,17
A,Gantry,1307,17.8
A,Gantry,1308,18.8
A,Gantry,1309,17.59
A,Gantry,1310,17.16
A,Gantry,1311,18.32
A,Gantry,1312,16.28
A,Gantry,1313,17.39
A,Gantry,1314,17.31
A,Gantry,1315,18.84
A,Gantry,1316,17.65
A,Gantry,1317,14.68
A,Gantry,1318,16.66
A,Gantry,1319,15.21
A,Gantry,1320,16.61
A,Gantry,1321,17.84
A,Gantry,1322,16.27
A,Gantry,1323,16.22
A,Gantry,1324,15.91
A,Gantry,1325,15.49
A,Gantry,1326,17.59
A,Gantry,1327,17.32
A,Gantry,1328,18.25
A,Gantry,1329,18.22
A,Gantry,1330,15.91
A,Gantry,1331,17.55
A,Gantry,1332,16.51
A,Gantry,1333,17.21
A,Gantry,1334,17.97
A,Gantry,1335,16.8
A,Gantry,1336,14.75
A,Gantry,1337,17.43
A,Gantry,1338,18.08
A,Gantry,1339,17.41
A,Gantry,1340,18.75
A,Gantry,1341,18.61
A,Gantry,1342,15.39
A,Gantry,1343,19.45
A,Gantry,1344,17.2
A,Gantry,1345,17.5
A,Gantry,1346,16.57
A,Gantry,1347,16.03
A,Gantry,1348,16.54
A,Gantry,1349,16.49
A,Gantry,1350,15.68
A,Gantry,1351,17.06
A,Gantry,1352,16.82
A,Gantry,1353,17.28
A,Gantry,1354,17.15
A,Gantry,1355,16.68
A,Gantry,1356,17.01
A,Gantry,1357,16.65
A,Gantry,1358,18.07
A,Gantry,1359,17.89
A,Gantry,1360,15.69
A,Gantry,1361,16.13
A,Gantry,1362,17.83
A,Gantry,1363,16.92
A,Gantry,1364,16.23
A,Gantry,1365,18.25
A,Gantry,1366,17.43
A,Gantry,1367,18.94
A,Gantry,1368,16.48
A,Gantry,1369,17.39
A,Gantry,1370,16.6
A,Gantry,1371,17.9
A,Gantry,1372,16.39
A,Gantry,1373,17.83
A,Gantry,1374,16.25
A,Gantry,1375,17.19
A,Gantry,1376,16.64
A,Gantry,1377,16.88
A,Gantry,1378,16.23
A,Gantry,1379,18.78
A,Gantry,1380,17.44
A,Gantry,1381,18.2
A,Gantry,1382,18.16
A,Gantry,1383,17.28
A,Gantry,1384,19.07
A,Gantry,1385,15.97
A,Gantry,1386,18.56
A,Gantry,1387,15.83
A,Gantry,1388,18.42
A,Gantry,1389,16.46
A,Gantry,1390,14.85
A,Gantry,1391,17.97
A,Gantry,1392,18.87
A,Gantry,1393,15.9
A,Gantry,1394,14.08
A,Gantry,1395,16.22
A,Gantry,1396,17.6
A,Gantry,1397,16.56
A,Gantry,1398,17.95
A,Gantry,1399,15.15
A,Gantry,1400,18.93
A,Gantry,1401,16.35
A,Gantry,1402,17.4
A,Gantry,1403,17.42
A,Gantry,1404,17.76
A,Gantry,1405,16.02
A,Gantry,1406,15.6
A,Gantry,1407,17
A,Gantry,1408,17.72
A,Gantry,1409,16.99
A,Gantry,1410,18.05
A,Gantry,1411,16.06
A,Gantry,1412,15
A,Gantry,1413,17.28
A,Gantry,1414,16.98
A,Gantry,1415,16.97
A,Gantry,1416,17.9
A,Gantry,1417,16.62
A,Gantry,1418,16.41
A,Gantry,1419,16.94
A,Gantry,1420,17.56
A,Gantry,1421,18.34
A,Gantry,1422,17.08
A,Gantry,1423,16.08
A,Gantry,1424,18.12
A,Gantry,1425,18.51
A,Gantry,1426,17.55
A,Gantry,1427,18.07
A,Gantry,1428,16.81
A,Gantry,1429,16.61
A,Gantry,1430,17.48
A,Gantry,1431,16.68
A,Gantry,1432,19.29
A,Gantry,1433,15.94
A,Gantry,1434,18.26
A,Gantry,1435,17.55
A,Gantry,1436,17.12
A,Gantry,1437,17.91
A,Gantry,1438,16.77
A,Gantry,1439,16.23
A,Gantry,1440,18.89
A,Gantry,1441,16.88
A,Gantry,1442,16.61
A,Gantry,1443,18.39
A,Gantry,1444,17.45
A,Gantry,1445,17.15
A,Gantry,1446,17.65
A,Gantry,1447,17.51
A,Gantry,1448,17.31
A,Gantry,1449,19.99
A,Gantry,1450,16.12
A,Gantry,1451,15.57
A,Gantry,1452,15.48
A,Gantry,1453,16.29
A,Gantry,1454,17.61
A,Gantry,1455,17.16
A,Gantry,1456,17.36
A,Gantry,1457,16.99
A,Gantry,1458,15.57
A,Gantry,1459,17.12
A,Gantry,1460,15.97
A,Gantry,1461,14.06
A,Gantry,1462,17.05
A,Gantry,1463,16.51
A,Gantry,1464,17.26
A,Gantry,1465,14.36
A,Gantry,1466,15.56
A,Gantry,1467,16.76
A,Gantry,1468,16.49
A,Gantry,1469,15.3
A,Gantry,1470,16.68
A,Gantry,1471,17.35
A,Gantry,1472,16.49
A,Gantry,1473,17.47
A,Gantry,1474,17.79
A,Gantry,1475,18.82
A,Gantry,1476,15.54
A,Gantry,1477,17.27
A,Gantry,1478,16.5
A,Gantry,1479,16.84
A,Gantry,1480,18.49
A,Gantry,1481,16.41
A,Gantry,1482,15.57
A,Gantry,1483,16.13
A,Gantry,1484,16.72
A,Gantry,1485,15.4
A,Gantry,1486,18.98
A,Gantry,1487,17
A,Gantry,1488,17.37
A,Gantry,1489,16.56
A,Gantry,1490,19.17
A,Gantry,1491,16.27
A,Gantry,1492,17.87
A,Gantry,1493,16.35
A,Gantry,1494,16.33
A,Gantry,1495,16.14
A,Gantry,1496,15.39
A,Gantry,1497,17.12
A,Gantry,1498,17.82
A,Gantry,1499,17.28
A,Gantry,1500,14.74
B,Atrium,1,16.74
B,Atrium,2,16.05
B,Atrium,3,14.48
B,Atrium,4,17.55
B,Atrium,5,16.86
B,Atrium,6,17.03
B,Atrium,7,16.51
B,Atrium,8,15.92
B,Atrium,9,15.61
B,Atrium,10,16.8
B,Atrium,11,16.47
B,Atrium,12,16.06
B,Atrium,13,16.39
B,Atrium,14,17.1
B,Atrium,15,17.19
B,Atrium,16,16.17
B,Atrium,17,15.95
B,Atrium,18,16
B,Atrium,19,16.8
B,Atrium,20,17.64
B,Atrium,21,15.96
B,Atrium,22,17.05
B,Atrium,23,15.94
B,Atrium,24,16.26
B,Atrium,25,16.36
B,Atrium,26,15.87
B,Atrium,27,17.35
B,Atrium,28,16.5
B,Atrium,29,17.21
B,Atrium,30,18.27
B,Atrium,31,17.79
B,Atrium,32,18.06
B,Atrium,33,16.94
B,Atrium,34,17.36
B,Atrium,35,16.53
B,Atrium,36,15.74
B,Atrium,37,15.89
B,Atrium,38,17.11
B,Atrium,39,15.86
B,Atrium,40,17.68
B,Atrium,41,16.02
B,Atrium,42,16.14
B,Atrium,43,14.98
B,Atrium,44,18.21
B,Atrium,45,18.4
B,Atrium,46,15.61
B,Atrium,47,15.42
B,Atrium,48,15.33
B,Atrium,49,17.14
B,Atrium,50,17.39
B,Atrium,51,16.18
B,Atrium,52,16.18
B,Atrium,53,16.75
B,Atrium,54,16.41
B,Atrium,55,15.77
B,Atrium,56,16.05
B,Atrium,57,18.23
B,Atrium,58,17.71
B,Atrium,59,18.22
B,Atrium,60,17.18
B,Atrium,61,16.75
B,Atrium,62,16.13
B,Atrium,63,17.12
B,Atrium,64,15.84
B,Atrium,65,16.37
B,Atrium,66,16.42
B,Atrium,67,14.3
B,Atrium,68,16.48
B,Atrium,69,18.28
B,Atrium,70,17.38
B,Atrium,71,16.61
B,Atrium,72,17.51
B,Atrium,73,16.87
B,Atrium,74,16.2
B,Atrium,75,16.59
B,Atrium,76,14.96
B,Atrium,77,15.5
B,Atrium,78,14.21
B,Atrium,79,17.27
B,Atrium,80,15.23
B,Atrium,81,13.93
B,Atrium,82,17.83
B,Atrium,83,17.17
B,Atrium,84,16.84
B,Atrium,85,16.56
B,Atrium,86,15.78
B,Atrium,87,16.11
B,Atrium,88,13.79
B,Atrium,89,16.91
B,Atrium,90,17.63
B,Atrium,91,17.06
B,Atrium,92,17.01
B,Atrium,93,16.19
B,Atrium,94,16.49
B,Atrium,95,16.81
B,Atrium,96,17.65
B,Atrium,97,17.6
B,Atrium,98,16.53
B,Atrium,99,15.39
B,Atrium,100,17.69
B,Atrium,101,14.77
B,Atrium,102,15.51
B,Atrium,103,17.78
B,Atrium,104,17.41
B,Atrium,105,17.29
B,Atrium,106,17.08
B,Atrium,107,16.87
B,Atrium,108,17.74
B,Atrium,109,17.59
B,Atrium,110,16.47
B,Atrium,111,16.48
B,Atrium,112,16.37
B,Atrium,113,16.18
B,Atrium,114,15.11
B,Atrium,115,15.89
B,Atrium,116,16.47
B,Atrium,117,17.76
B,Atrium,118,16.4
B,Atrium,119,16.66
B,Atrium,120,15.84
B,Atrium,121,17.93
B,Atrium,122,16.69
B,Atrium,123,16.63
B,Atrium,124,16.28
B,Atrium,125,15.56
B,Atrium,126,17.19
B,Atrium,127,15.59
B,Atrium,128,17.86
B,Atrium,129,14.77
B,Atrium,130,15.44
B,Atrium,131,16.91
B,Atrium,132,18.1
B,Atrium,133,17.61
B,Atrium,134,16.89
B,Atrium,135,17.24
B,Atrium,136,18.27
B,Atrium,137,17.35
B,Atrium,138,18.05
B,Atrium,139,15.12
B,Atrium,140,15.43
B,Atrium,141,17.38
B,Atrium,142,16.86
B,Atrium,143,16.77
B,Atrium,144,16.68
B,Atrium,145,17.31
B,Atrium,146,16.27
B,Atrium,147,15.38
B,Atrium,148,15.88
B,Atrium,149,16.93
B,Atrium,150,17.35
B,Atrium,151,15.56
B,Atrium,152,16.08
B,Atrium,153,17.63
B,Atrium,154,15
B,Atrium,155,16.71
B,Atrium,156,16.79
B,Atrium,157,18.19
B,Atrium,158,16.39
B,Atrium,159,16.1
B,Atrium,160,17.65
B,Atrium,161,16.99
B,Atrium,162,16.08
B,Atrium,163,17.52
B,Atrium,164,16.09
B,Atrium,165,17.14
B,Atrium,166,17.62
B,Atrium,167,17.65
B,Atrium,168,15.63
B,Atrium,169,14.82
B,Atrium,170,15.81
B,Atrium,171,15.76
B,Atrium,172,15.86
B,Atrium,173,16.45
B,Atrium,174,15.88
B,Atrium,175,17.45
B,Atrium,176,17.23
B,Atrium,177,13.51
B,Atrium,178,16.26
B,Atrium,179,16.78
B,Atrium,180,15.94
B,Atrium,181,17.37
B,Atrium,182,16.3
B,Atrium,183,13.76
B,Atrium,184,16.2
B,Atrium,185,16.21
B,Atrium,186,15.51
B,Atrium,187,16.57
B,Atrium,188,16.78
B,Atrium,189,17.72
B,Atrium,190,15.62
B,Atrium,191,17.61
B,Atrium,192,17.04
B,Atrium,193,16.71
B,Atrium,194,18.54
B,Atrium,195,17.59
B,Atrium,196,14.91
B,Atrium,197,15.61
B,Atrium,198,16.54
B,Atrium,199,17.47
B,Atrium,200,15.56
B,Atrium,201,14.66
B,Atrium,202,16.25
B,Atrium,203,16.44
B,Atrium,204,15.05
B,Atrium,205,16.19
B,Atrium,206,17.68
B,Atrium,207,16.4
B,Atrium,208,15.9
B,Atrium,209,18.56
B,Atrium,210,16.34
B,Atrium,211,16.82
B,Atrium,212,15.57
B,Atrium,213,16.29
B,Atrium,214,16.16
B,Atrium,215,16.73
B,Atrium,216,15.58
B,Atrium,217,17.57
B,Atrium,218,17.19
B,Atrium,219,16.94
B,Atrium,220,15.71
B,Atrium,221,18.49
B,Atrium,222,16.98
B,Atrium,223,18.65
B,Atrium,224,16.31
B,Atrium,225,17.58
B,Atrium,226,15.21
B,Atrium,227,15.1
B,Atrium,228,16.76
B,Atrium,229,17.82
B,Atrium,230,16.6
B,Atrium,231,16.2
B,Atrium,232,14.68
B,Atrium,233,16.76
B,Atrium,234,18.82
B,Atrium,235,15.64
B,Atrium,236,17.03
B,Atrium,237,15.27
B,Atrium,238,17.98
B,Atrium,239,15.26
B,Atrium,240,15.5
B,Atrium,241,15.87
B,Atrium,242,16.5
B,Atrium,243,15.32
B,Atrium,244,17.95
B,Atrium,245,15.95
B,Atrium,246,16.39
B,Atrium,247,17.17
B,Atrium,248,16.65
B,Atrium,249,17.87
B,Atrium,250,18.78
B,Atrium,251,15.84
B,Atrium,252,17.53
B,Atrium,253,14.58
B,Atrium,254,18.36
B,Atrium,255,17.34
B,Atrium,256,16.99
B,Atrium,257,15.26
B,Atrium,258,17.98
B,Atrium,259,17.12
B,Atrium,260,16.15
B,Atrium,261,14.69
B,Atrium,262,17
B,Atrium,263,18.19
B,Atrium,264,16.22
B,Atrium,265,15.79
B,Atrium,266,16.71
B,Atrium,267,16.63
B,Atrium,268,15.77
B,Atrium,269,16.63
B,Atrium,270,17.13
B,Atrium,271,14.66
B,Atrium,272,16.76
B,Atrium,273,16.01
B,Atrium,274,17.76
B,Atrium,275,14.37
B,Atrium,276,16.4
B,Atrium,277,17.48
B,Atrium,278,17.78
B,Atrium,279,18.02
B,Atrium,280,16.69
B,Atrium,281,17.56
B,Atrium,282,17.6
B,Atrium,283,17.48
B,Atrium,284,17.58
B,Atrium,285,16.79
B,Atrium,286,16.41
B,Atrium,287,19.32
B,Atrium,288,17.14
B,Atrium,289,17.97
B,Atrium,290,15.11
B,Atrium,291,16.47
B,Atrium,292,16.48
B,Atrium,293,17.04
B,Atrium,294,16.06
B,Atrium,295,16.02
B,Atrium,296,17.39
B,Atrium,297,15.52
B,Atrium,298,17.09
B,Atrium,299,15.19
B,Atrium,300,17.24
B,Atrium,301,16.57
B,Atrium,302,18.11
B,Atrium,303,17.18
B,Atrium,304,14.36
B,Atrium,305,13.95
B,Atrium,306,16.54
B,Atrium,307,15.62
B,Atrium,308,16.5
B,Atrium,309,14.06
B,Atrium,310,14.73
B,Atrium,311,17.51
B,Atrium,312,17.49
B,Atrium,313,18.1
B,Atrium,314,16.33
B,Atrium,315,16.91
B,Atrium,316,17.16
B,Atrium,317,16.5
B,Atrium,318,16.35
B,Atrium,319,15.38
B,Atrium,320,18.1
B,Atrium,321,17.1
B,Atrium,322,16.6
B,Atrium,323,15.93
B,Atrium,324,15.95
B,Atrium,325,14.51
B,Atrium,326,16.56
B,Atrium,327,15.33
B,Atrium,328,16.36
B,Atrium,329,17.3
B,Atrium,330,15.91
B,Atrium,331,16.38
B,Atrium,332,15.1
B,Atrium,333,15.99
B,Atrium,334,16.51
B,Atrium,335,18.24
B,Atrium,336,17.35
B,Atrium,337,15.95
B,Atrium,338,16.84
B,Atrium,339,14.71
B,Atrium,340,17.32
B,Atrium,341,15.93
B,Atrium,342,16.63
B,Atrium,343,16.45
B,Atrium,344,16.78
B,Atrium,345,16.28
B,Atrium,346,16.4
B,Atrium,347,16.94
B,Atrium,348,16.56
B,Atrium,349,16.49
B,Atrium,350,16.69
B,Atrium,351,18.26
B,Atrium,352,16.46
B,Atrium,353,17.71
B,Atrium,354,17.58
B,Atrium,355,15.73
B,Atrium,356,16.5
B,Atrium,357,16.84
B,Atrium,358,17.39
B,Atrium,359,14.55
B,Atrium,360,17.56
B,Atrium,361,15.85
B,Atrium,362,16.13
B,Atrium,363,16.91
B,Atrium,364,15.68
B,Atrium,365,15.22
B,Atrium,366,15.66
B,Atrium,367,14.9
B,Atrium,368,15.77
B,Atrium,369,16.12
B,Atrium,370,16.06
B,Atrium,371,16.78
B,Atrium,372,17.66
B,Atrium,373,14.94
B,Atrium,374,17.35
B,Atrium,375,16.79
B,Atrium,376,17.88
B,Atrium,377,17.12
B,Atrium,378,17.5
B,Atrium,379,15.3
B,Atrium,380,15.44
B,Atrium,381,16.45
B,Atrium,382,16.9
B,Atrium,383,16.85
B,Atrium,384,17.6
B,Atrium,385,16.75
B,Atrium,386,16.41
B,Atrium,387,16.82
B,Atrium,388,15.39
B,Atrium,389,16.59
B,Atrium,390,17.9
B,Atrium,391,13.52
B,Atrium,392,18.6
B,Atrium,393,19.54
B,Atrium,394,16.38
B,Atrium,395,18.72
B,Atrium,396,15.7
B,Atrium,397,17.78
B,Atrium,398,15.84
B,Atrium,399,17.45
B,Atrium,400,17.18
B,Atrium,401,17.04
B,Atrium,402,14.89
B,Atrium,403,17.31
B,Atrium,404,19.61
B,Atrium,405,17.09
B,Atrium,406,16.44
B,Atrium,407,19.45
B,Atrium,408,15.69
B,Atrium,409,16.95
B,Atrium,410,16.82
B,Atrium,411,17.67
B,Atrium,412,16.39
B,Atrium,413,17.68
B,Atrium,414,15.7
B,Atrium,415,15.06
B,Atrium,416,16.1
B,Atrium,417,16.67
B,Atrium,418,15.99
B,Atrium,419,17.47
B,Atrium,420,16.74
B,Atrium,421,16.26
B,Atrium,422,16.33
B,Atrium,423,16.49
B,Atrium,424,15.79
B,Atrium,425,18.54
B,Atrium,426,17.73
B,Atrium,427,14.74
B,Atrium,428,13.79
B,Atrium,429,16.26
B,Atrium,430,16.79
B,Atrium,431,16.54
B,Atrium,432,17.45
B,Atrium,433,16.86
B,Atrium,434,17.71
B,Atrium,435,19.3
B,Atrium,436,16.31
B,Atrium,437,16.76
B,Atrium,438,16.15
B,Atrium,439,15.6
B,Atrium,440,17.26
B,Atrium,441,16.95
B,Atrium,442,15.76
B,Atrium,443,14.96
B,Atrium,444,15.77
B,Atrium,445,16.98
B,Atrium,446,17.37
B,Atrium,447,16.07
B,Atrium,448,16.68
B,Atrium,449,16.85
B,Atrium,450,17.51
B,Atrium,451,15.88
B,Atrium,452,14.88
B,Atrium,453,15.37
B,Atrium,454,17.54
B,Atrium,455,16.25
B,Atrium,456,17.43
B,Atrium,457,16.75
B,Atrium,458,15.53
B,Atrium,459,15.33
B,Atrium,460,16.13
B,Atrium,461,16.4
B,Atrium,462,14.82
B,Atrium,463,17.56
B,Atrium,464,14.82
B,Atrium,465,15.23
B,Atrium,466,16.96
B,Atrium,467,18.49
B,Atrium,468,16.31
B,Atrium,469,15.64
B,Atrium,470,15.42
B,Atrium,471,17.36
B,Atrium,472,17.34
B,Atrium,473,15.88
B,Atrium,474,15.44
B,Atrium,475,16.99
B,Atrium,476,15.75
B,Atrium,477,14.52
B,Atrium,478,18.28
B,Atrium,479,17.46
B,Atrium,480,17.04
B,Atrium,481,17.12
B,Atrium,482,14.5
B,Atrium,483,16.85
B,Atrium,484,17.4
B,Atrium,485,16.11
B,Atrium,486,17
B,Atrium,487,14.67
B,Atrium,488,18.44
B,Atrium,489,16.05
B,Atrium,490,17.55
B,Atrium,491,17.34
B,Atrium,492,16.03
B,Atrium,493,15.77
B,Atrium,494,13.34
B,Atrium,495,15.59
B,Atrium,496,16.8
B,Atrium,497,16.82
B,Atrium,498,14.93
B,Atrium,499,13.59
B,Atrium,500,16.56
B,Atrium,501,19.09
B,Atrium,502,16.19
B,Atrium,503,16.6
B,Atrium,504,15.64
B,Atrium,505,16.09
B,Atrium,506,17.49
B,Atrium,507,15.94
B,Atrium,508,15.52
B,Atrium,509,16.37
B,Atrium,510,14.67
B,Atrium,511,17.35
B,Atrium,512,16.1
B,Atrium,513,15.46
B,Atrium,514,15.89
B,Atrium,515,16.64
B,Atrium,516,16.91
B,Atrium,517,16.86
B,Atrium,518,17.9
B,Atrium,519,16.75
B,Atrium,520,15.71
B,Atrium,521,15.93
B,Atrium,522,17.3
B,Atrium,523,15.76
B,Atrium,524,18.86
B,Atrium,525,17.74
B,Atrium,526,16.64
B,Atrium,527,16.82
B,Atrium,528,16.63
B,Atrium,529,16.52
B,Atrium,530,16
B,Atrium,531,16.41
B,Atrium,532,17.63
B,Atrium,533,17.34
B,Atrium,534,16.51
B,Atrium,535,16.17
B,Atrium,536,16.95
B,Atrium,537,18.26
B,Atrium,538,16.39
B,Atrium,539,16.81
B,Atrium,540,15.98
B,Atrium,541,18.04
B,Atrium,542,17.62
B,Atrium,543,14.63
B,Atrium,544,15.58
B,Atrium,545,14.36
B,Atrium,546,16.78
B,Atrium,547,15.66
B,Atrium,548,17.27
B,Atrium,549,16.75
B,Atrium,550,16.33
B,Atrium,551,17.49
B,Atrium,552,16.63
B,Atrium,553,16.05
B,Atrium,554,16.57
B,Atrium,555,18.13
B,Atrium,556,15.19
B,Atrium,557,15.93
B,Atrium,558,16.38
B,Atrium,559,16.69
B,Atrium,560,17.04
B,Atrium,561,18.54
B,Atrium,562,17.06
B,Atrium,563,16.42
B,Atrium,564,18.82
B,Atrium,565,15.3
B,Atrium,566,15.28
B,Atrium,567,18.39
B,Atrium,568,17.86
B,Atrium,569,16.27
B,Atrium,570,18.05
B,Atrium,571,15.6
B,Atrium,572,16.48
B,Atrium,573,16.79
B,Atrium,574,16.61
B,Atrium,575,15.51
B,Atrium,576,16.61
B,Atrium,577,18.43
B,Atrium,578,16.77
B,Atrium,579,15.47
B,Atrium,580,17.77
B,Atrium,581,16.11
B,Atrium,582,17.5
B,Atrium,583,18.77
B,Atrium,584,16.88
B,Atrium,585,14.63
B,Atrium,586,15.82
B,Atrium,587,16.36
B,Atrium,588,16.22
B,Atrium,589,15.5
B,Atrium,590,16.26
B,Atrium,591,17.2
B,Atrium,592,17.4
B,Atrium,593,14.96
B,Atrium,594,15.76
B,Atrium,595,17.01
B,Atrium,596,14.89
B,Atrium,597,16.43
B,Atrium,598,16.23
B,Atrium,599,17.26
B,Atrium,600,16.49
B,Atrium,601,15.77
B,Atrium,602,18.58
B,Atrium,603,16.17
B,Atrium,604,17.47
B,Atrium,605,17.45
B,Atrium,606,18.09
B,Atrium,607,16.45
B,Atrium,608,15.82
B,Atrium,609,16.49
B,Atrium,610,15.47
B,Atrium,611,17.96
B,Atrium,612,18.03
B,Atrium,613,15.65
B,Atrium,614,16.91
B,Atrium,615,16.75
B,Atrium,616,15.35
B,Atrium,617,16.66
B,Atrium,618,14.93
B,Atrium,619,17.79
B,Atrium,620,15.25
B,Atrium,621,17.55
B,Atrium,622,16.65
B,Atrium,623,17.24
B,Atrium,624,18.49
B,Atrium,625,15.76
B,Atrium,626,15.98
B,Atrium,627,15.42
B,Atrium,628,16.22
B,Atrium,629,17.2
B,Atrium,630,15.43
B,Atrium,631,18.64
B,Atrium,632,17.35
B,Atrium,633,16.57
B,Atrium,634,16.31
B,Atrium,635,16.51
B,Atrium,636,17.5
B,Atrium,637,17.21
B,Atrium,638,15.55
B,Atrium,639,18.09
B,Atrium,640,15.26
B,Atrium,641,19.42
B,Atrium,642,17.39
B,Atrium,643,15.99
B,Atrium,644,16.83
B,Atrium,645,18.15
B,Atrium,646,17.29
B,Atrium,647,17.57
B,Atrium,648,17.24
B,Atrium,649,18.21
B,Atrium,650,15.54
B,Atrium,651,16.89
B,Atrium,652,17.35
B,Atrium,653,16.46
B,Atrium,654,17.07
B,Atrium,655,18.49
B,Atrium,656,17.88
B,Atrium,657,16.01
B,Atrium,658,15.28
B,Atrium,659,16.63
B,Atrium,660,16.74
B,Atrium,661,16.92
B,Atrium,662,15.22
B,Atrium,663,16.88
B,Atrium,664,18.56
B,Atrium,665,17.48
B,Atrium,666,15.62
B,Atrium,667,16.77
B,Atrium,668,15.67
B,Atrium,669,17.84
B,Atrium,670,16.91
B,Atrium,671,15.33
B,Atrium,672,17.35
B,Atrium,673,16.89
B,Atrium,674,16.12
B,Atrium,675,16.81
B,Atrium,676,16
B,Atrium,677,17.11
B,Atrium,678,13.72
B,Atrium,679,17.93
B,Atrium,680,18.6
B,Atrium,681,15.89
B,Atrium,682,17.38
B,Atrium,683,17
B,Atrium,684,15.84
B,Atrium,685,15.85
B,Atrium,686,14.98
B,Atrium,687,17.53
B,Atrium,688,18.08
B,Atrium,689,16.16
B,Atrium,690,15.55
B,Atrium,691,17.61
B,Atrium,692,15.57
B,Atrium,693,15.6
B,Atrium,694,17.18
B,Atrium,695,15.62
B,Atrium,696,17.42
B,Atrium,697,16.53
B,Atrium,698,15.12
B,Atrium,699,16.41
B,Atrium,700,15.82
B,Atrium,701,16.86
B,Atrium,702,15.95
B,Atrium,703,17.14
B,Atrium,704,14.53
B,Atrium,705,17.38
B,Atrium,706,17.31
B,Atrium,707,16.58
B,Atrium,708,16.97
B,Atrium,709,15.98
B,Atrium,710,16.42
B,Atrium,711,15.78
B,Atrium,712,17.98
B,Atrium,713,16.33
B,Atrium,714,17.18
B,Atrium,715,15.88
B,Atrium,716,15.11
B,Atrium,717,15.56
B,Atrium,718,15.62
B,Atrium,719,15.17
B,Atrium,720,16.53
B,Atrium,721,16.87
B,Atrium,722,16.72
B,Atrium,723,17.54
B,Atrium,724,17.98
B,Atrium,725,17.3
B,Atrium,726,15.59
B,Atrium,727,16.7
B,Atrium,728,16.32
B,Atrium,729,17.34
B,Atrium,730,17.93
B,Atrium,731,16.33
B,Atrium,732,17.6
B,Atrium,733,16.23
B,Atrium,734,16.15
B,Atrium,735,17.04
B,Atrium,736,16.64
B,Atrium,737,16.69
B,Atrium,738,16.81
B,Atrium,739,16.93
B,Atrium,740,16.66
B,Atrium,741,15.51
B,Atrium,742,16.85
B,Atrium,743,17.07
B,Atrium,744,16.78
B,Atrium,745,15.86
B,Atrium,746,16.95
B,Atrium,747,16.1
B,Atrium,748,15.46
B,Atrium,749,16.99
B,Atrium,750,16
B,Atrium,751,16.08
B,Atrium,752,17.21
B,Atrium,753,15.61
B,Atrium,754,15.24
B,Atrium,755,16.61
B,Atrium,756,16.4
B,Atrium,757,17.09
B,Atrium,758,16.4
B,Atrium,759,14.69
B,Atrium,760,15.79
B,Atrium,761,16.7
B,Atrium,762,17.26
B,Atrium,763,15.51
B,Atrium,764,16.06
B,Atrium,765,17.74
B,Atrium,766,17.68
B,Atrium,767,15.41
B,Atrium,768,15.11
B,Atrium,769,18.04
